"alt","comments","facebookUrl","images/0/thumb","images/1/thumb","images/2/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","translatedText","url"
,"133","https://pt-br.facebook.com/Localiza/",,,,"true","1100",,,,"202","Bem no coração da Amazônia, a bióloga e ambientalista Maysa Santoro tem conectado pessoas de todos os lugares do mundo, numa verdadeira aula de educação ambiental a céu aberto. 💚 ​ Vem com a gente conferir essa história inspiradora. Acesse vaipormim.com para ver o episódio na íntegra. É só clicar aqui no https://bit.ly/FB-PresidenteFigueiredo. 😉✨ ​ #SintaAViagem #Localiza #TurismoAventura #Amazonia","https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/309824478_535945528352063_7214896502777306766_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=08861d&_nc_ohc=Gjw5iZL6QtsAX8m-KQD&_nc_ht=scontent-lga3-1.xx&oh=00_AfCKKx4pOcQl2OkbsJufwINuLV8jWM5Icoxp9LalJ47ewQ&oe=63BA56EA","Monday, October 24, 2022 at 7:19 AM","1666621140",,,"https://www.facebook.com/Localiza/posts/pfbid02fb7ueogEcifMNrrfczLRWA1LCmGufumbzZavPxAMepS9pPg3TDaosq8H9jTWpH8Ql"
,"6","https://pt-br.facebook.com/Localiza/",,,,"true","27",,,,"4","Chega mais, que nossa próxima aventura do “Sinta a Viagem” será em plena Floresta Amazônica! Nessa expedição fotográfica com Fayson Milleo Merege vamos conhecer a cidade de Presidente Figueiredo, um verdadeiro paraíso de cachoeiras, bem no coração da Amazônia. 💚🌄​ Vem com a gente e acesse vaipormim.com para ver o episódio na íntegra. É só clicar aqui no link: https://bit.ly/PresidenteFigueiredoFB.​ #SintaAViagem #Localiza #TurismoAventura #Amazonia","https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/312430173_1420323961823191_8771312483332146823_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=h9OMWmr1n6EAX8y9dmu&_nc_oc=AQlpj7TcWq4zpEDVEEet3hiYF-crqf-WrflDXtr9CCX3YEWbHCNIwoFYIHXRcQiTLdQ&_nc_ht=scontent-lga3-1.xx&oh=00_AfCoEmezEihsV8Z03McA5Bd9gIOG6gNiwPPqU2a7hxDZag&oe=63BBA68E","Thursday, October 20, 2022 at 8:08 AM","1666278525",,,"https://www.facebook.com/Localiza/posts/pfbid02g6AoUiSHZT3QTUUk99xZFkPeYAGVhxCYZGDtnQQB83mRFvH2DXQzdkVB3j3JSttMl"
,"85","https://pt-br.facebook.com/Localiza/",,,,"true","1200",,,,"148","Que tal desvendar os segredos e a cultura de uma ilha na Floresta Amazônica? No segundo episódio da #ExpediçãoAmazônia, eu e Ricardo Martins conhecemos a #IlhaDeMarajó.  🏝️​ ​ Nessa rota, nos aventuramos em um passeio com búfalos, comemos molusco exótico de mangues marajoenses e muito mais! 😍​ ​ Vem conferir no vaipormim.com ou via link da bio https://bit.ly/3MDLqvd, e se apaixone ainda mais pelo sabor do Pará. 💚​... #ExpediçãoAmazônia #Belém #Pará ","https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/311998300_1084569432250390_655888803458683119_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=hIkO83WDM6YAX9uWB60&_nc_ht=scontent-lga3-1.xx&oh=00_AfDJekCCttRb3-z3Z9tHfEGaEkuevwXXw1GjaA-LiGPlwA&oe=63BB23E2","Monday, October 17, 2022 at 11:34 AM","1666031651",,,"https://www.facebook.com/Localiza/posts/pfbid032PzybFcYBp3FutJGBxTKtkHL7oNDiHBkMrG1SRJ2JjSFhVUJXsQ3D1QsUMevSpaVl"
,"13","https://pt-br.facebook.com/Localiza/",,,,"true","25",,,,"3","Já foi ao Vale do Jequitinhonha? Esse é o caminho que hoje vamos  percorrer com Mel Fronckowiak para conhecer o artesanato local, feito por mulheres que ressignificaram a arte na região. 🪴🌄​ Se você valoriza a cultura brasileira, vem assistir ao quarto episódio de #RotaSustentável. O mais novo destino de #MelnaEstrada tá lá no vaipormim.com ou pelo link: https://bit.ly/3RX4fdz 🤩🍿​ ​... #MelNaEstradaComLocaliza #ViajePeloBrasil #Sustentável #Turmalina ","https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/311615830_5613496468717256_981036272349041487_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=08861d&_nc_ohc=Jn7xkoCL2jgAX9tzoWe&_nc_ht=scontent-lga3-1.xx&oh=00_AfD9IKG1_5B-JddlNBtEVtdhYw7u2AEKUX1a_9RbR2_yWQ&oe=63BBB36B","Friday, October 14, 2022 at 12:44 PM","1665776691",,,"https://www.facebook.com/Localiza/posts/pfbid016yXyhYo6p3kyhyFxgXMLMtS6KCeukyb3K2K41PtQyhsiCa8VpteNfwZ6UuUJ73Ll"
,"10","https://pt-br.facebook.com/Localiza/",,,,"true","64",,"543362459038077","8382455298462048","5","Imagina se aventurar numa expedição na Amazônia Brasileira? Vem comigo e Ricardo Martins  desbravar as belezas naturais da nossa Amazônia! 💚​ ​ No primeiro episódio, conhecemos um pouco dos encantos de Belém do Pará. Nela, experimentamos comidas típicas, exploramos duas ilhas lindas e nos encantamos com o exótico Porto do Peixe. 🥰🐟​ ​ Tá esperando o quê para conferir o episódio completo? Bora conferir tudo lá no vaipormim.com, ou, no link https://bit.ly/3C6GOZs . 😉​... #ExpediçãoAmazônia #Belém #Pará ","https://scontent-atl3-1.xx.fbcdn.net/v/t15.5256-10/310485923_802764940932729_5638670117621710010_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=08861d&_nc_ohc=QZekueZPd7EAX-47Kh6&_nc_ht=scontent-atl3-1.xx&oh=00_AfCoF_KeHf3udt_GEzl2z_-JNXN8pQ4g_VwlSdAR0QE-tQ&oe=63BAB147","Tuesday, October 4, 2022 at 2:20 PM","1664918412000","https://www.facebook.com/543362459038077/posts/8382455298462048",,"https://www.facebook.com/Localiza/posts/pfbid0mCEpJ8nMxq96is5r665obWSsevHNu2ahStUsq4LSteimRovdsNMoyZ7dfeRowbWvl"
,"30","https://pt-br.facebook.com/Localiza/",,,,"true","890",,"543362459038077","8362540600453518","78","No terceiro episódio da temporada #RotaSustentável, fomos com Mel Fronckowiak até o Cristalino Lodge (MT), onde tudo é feito com muito respeito pela natureza, para que as gerações futuras também desfrutem a floresta. 🌎💚​ Nesse hotel é possível fazer trilhas entre castanheiras centenárias, passeios de caiaque em um igapó e observar a floresta de uma torre com vista de 360°. 🌳⛺️🛶​ Assista ao episódio completo de #MelnaEstrada no vaipormim.com ou nesse link: https://bit.ly/3UTNk...vp. ​ #MelNaEstradaComLocaliza #ViajePeloBrasil #Sustentável #Amazônia ","https://scontent-atl3-1.xx.fbcdn.net/v/t15.5256-10/309801493_777022453353815_915903679805154218_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=Ih48Cxq8JaoAX9hPPmB&_nc_ht=scontent-atl3-1.xx&oh=00_AfBAJG7axUbSl0wpU8KfRF5T3wNv2tEeMaS04PEK6MotSg&oe=63BB03BA","Friday, September 30, 2022 at 12:44 PM","1664567079000","https://www.facebook.com/543362459038077/posts/8362540600453518",,"https://www.facebook.com/Localiza/posts/pfbid0UfbMUMMnaGrKr4MuwDTh7EAkxWsrHdiXjx8soEfKD3kc2DYepUmfHM8f2nh9S2xml"
,"25","https://pt-br.facebook.com/Localiza/",,,,"true","108",,"543362459038077","8307580839282828","8","Já se imaginou em um Safari Camp no Jalapão? Essa é a aventura que vamos acompanhar hoje, com Mel Fronckowiak, no Tocantins. ​ No terceiro episódio da #RotaSustentável, chegamos a uma hospedagem que proporciona 24h de contato com a natureza, canoagem, trekking e paisagens de tirar o fôlego. Tudo isso com conforto, segurança e uma forma mais consciente de viajar.  💚​ Vem conferir o novo destino de #MelnaEstrada, lá no vaipormim.com ou nesse link: https://bit.ly/3Bl8Ccm​.... #MelNaEstradaComLocaliza #ViajePeloBrasil #Sustentável #Jalapão ","https://scontent-atl3-1.xx.fbcdn.net/v/t15.5256-10/307996754_497005071876389_5488133012146967882_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=uCq9wlskt7IAX9oD-8m&_nc_ht=scontent-atl3-1.xx&oh=00_AfDLPFPlOq3S3LURjLUA0lwiN_WvziA78vBwnahwVtkeKQ&oe=63BAFE3E","Monday, September 19, 2022 at 7:36 AM","1663598205000","https://www.facebook.com/543362459038077/posts/8307580839282828","Have you ever imagined yourself in a Safari Camp in Jalapeño? This is the adventure we're going to follow today, with @TAG, at Tocantins.

In the third episode of the #SustainableRoute, we arrive at a lodging that provides 24-hour contact with nature, canoeing, trekking and breathtaking landscapes. All this with comfort, safety and a more conscious way to travel. 💚

Come check out the new destination of #MelnaEstrada, at vaipormim.com or at this link: https://bit.ly/3Bl8Ccm .

#MelNaEstradaComLocaliza #ViajePeloBrasil #Sustentável #Jalapão","https://www.facebook.com/Localiza/posts/pfbid02ds5o1ALgEK8cNRqdQMVqXR2dqRk3qr5yxRC3LMTcuTRroDfovLA6QwsYxgMCytmCl"
,"471","https://pt-br.facebook.com/Localiza/",,,,"true","4700",,"543362459038077","8243488389025407","606","Está chegando a #primavera!  🌷🌼🌸🌻​ E para celebrar, que tal dar um pulinho em Holambra, a Cidade das Flores? Separamos cinco dicas de passeio por essa cidade para você curtir durante a estação. Ah, aproveita e dá um pulo no vaipormim.com >> https://bit.ly/DicasHolambra. Lá, está cheio de histórias incríveis para você se apaixonar de vez por #Holambra (SP). 💚 ​ #DicasLocaliza #Holambra #Primavera","https://scontent-atl3-1.xx.fbcdn.net/v/t15.5256-10/302458421_122254207251831_3329101095364783138_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=q1gzeGI2XvwAX_DJZWo&_nc_ht=scontent-atl3-1.xx&oh=00_AfDdAg4x5-7gmLgUoZRq0mdAhm6LFfZwuSu3_vjMCcJnGw&oe=63BB5253","Monday, September 5, 2022 at 7:05 AM","1662386710000","https://www.facebook.com/543362459038077/posts/8243488389025407",,"https://www.facebook.com/Localiza/posts/pfbid036evbYii558epfKjXkX1bwMk6ihKo9PEkHvTX3QKUFHS8FjX6HnuQsRivmk8u4bj8l"
,"22","https://pt-br.facebook.com/Localiza/",,,,"true","189",,"543362459038077","8230664536974459","4","✨Vem com a gente, que já está no ar a continuação da nossa aventura pela Amazônia! ✨ No refúgio ecológico Caiman, embarcamos em um safári, com Mel Fronckowiak. Juntos, descobrimos o verdadeiro sentido da preservação e do ecoturismo. E no fim, ainda deu para experimentar delícias da agrofloresta colhidas bem ali, na hora. Que delícia, hein? Assista na íntegra ao episódio de #MelNaEstradaComLocaliza no vaipormim.com. É só clicar aqui: https://bit.ly/3KO7hiA 💚 #ViajePeloBrasil #RotaSustentável #Pantanal","https://scontent-atl3-1.xx.fbcdn.net/v/t15.5256-10/302448034_465848395441159_1068200671024371401_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=z0uEkl2AsKUAX8JI3sC&_nc_ht=scontent-atl3-1.xx&oh=00_AfA2CIvuS1Mj_iB_Bt4zfc3PipBrEnxx7QyhNM0YCYjSTQ&oe=63BA1D77","Friday, September 2, 2022 at 10:48 AM","1662140939000","https://www.facebook.com/543362459038077/posts/8230664536974459",,"https://www.facebook.com/Localiza/posts/pfbid066ASD8SuaqpNM54mebqHJsk5vj24Ssb9pUyD7PHmFUGyD1RJEr3za2GtzAjyLScal"
,"23","https://pt-br.facebook.com/Localiza/",,,,"true","276",,"543362459038077","8221267157914197","27","Sim! Chegou o dia de conhecermos de pertinho esse paraíso natural chamado Vila Bom Jardim, no distrito de Nobres (MT). Que dica linda, hein, Flavianne Roma? 💦🥰​ Estamos apaixonados por esse região de águas claras e energia única! Mas vamos lá, sem muito spoiler, pra deixar você desbravar o paraíso. É só dar play no link https://bit.ly/3B1lZiY, ou acessar vaipormim.com e sentir a vibe desse lugar. E, claro, quando você for à Vila Bom Jardim, vai por mim que, de Localiza, a viagem fica muito mais divertida. 💚​ #ViajeComLocaliza#VilaBomJardim #MT #Brasil","https://scontent-den4-1.xx.fbcdn.net/v/t15.5256-10/301510274_3305013726395088_4776662602735616353_n.jpg?stp=dst-jpg_p403x403&_nc_cat=102&ccb=1-7&_nc_sid=08861d&_nc_ohc=cHenrrGPgf0AX9eYiA3&_nc_ht=scontent-den4-1.xx&oh=00_AfDqNo7LhxUdTRNHrSWwryjxROevvrdrs5QjH1idInkZDw&oe=63BB5161","Wednesday, August 31, 2022 at 12:45 PM","1661975140000","https://www.facebook.com/543362459038077/posts/8221267157914197","Yessssssssssssssssssssssss! The day has come to get to know this natural paradise called Vila Bom Jardim, in the district of Nobres (MT). Nice tip, eh Flavianne Roma? 💦🥰

We are in love with this region of clear water and unique energy! But let's go, without much spoilers, to let you explore paradise. Just play on the link vaipormim.com or access https://bit.ly/3B1lZiY and feel the vibe of this place. And, of course, when you go to Vila Bom Jardim, I'm sure that, from Lociza, the trip becomes much more fun. 💚

#ViajeComLocaliza#VilaBomJardim #MT #Brasil","https://www.facebook.com/Localiza/posts/pfbid02wD8KQ8xYNMHSjP7uJGMwY9GayXEavzKxvXCqqXDqpFB2UMufGfFDZuq9nqAK9yoBl"
,"14","https://pt-br.facebook.com/Localiza/",,,,"true","43",,"543362459038077","8199850390055874","7","Nós também amamos o rock and roll? Sim! E por isso estamos com a Rockin'1000, Fever, São Paulo Secreto e a Maior Banda de Rock do Mundo em um show inédito no Brasil. Imagine você na plateia, vivendo essa experiência simplesmente inesquecível? 😎 Fique ligado que vem novidade por aí. Let´s Rock!🤘... 📍 01/10 - Allianz Parque - SP #Localiza #Rockin1000 #BiggestRockBandOnEarth #LoveRock #SaoPaulo ","https://scontent-den4-1.xx.fbcdn.net/v/t15.5256-10/300870914_100544722777567_4453583742562831190_n.jpg?stp=dst-jpg_p280x280&_nc_cat=108&ccb=1-7&_nc_sid=08861d&_nc_ohc=nvGGOl4q1cYAX-hdOOR&_nc_ht=scontent-den4-1.xx&oh=00_AfDo7NNnvmMstvyFz4uGsHUVj_VMHp4V5ChLURkWvHVM-A&oe=63BA1E23","Saturday, August 27, 2022 at 1:12 AM","1661587922000","https://www.facebook.com/543362459038077/posts/8199850390055874",,"https://www.facebook.com/Localiza/posts/pfbid09i4mPtgqkQP73G6Jy7GtXDRAk8D7MnMQMtpPs2iYK19uC3Jc2KQSKMXE3amPwc1zl"
,"42","https://pt-br.facebook.com/Localiza/",,,,"true","456",,"543362459038077","8182541198453460","38","✨Chega junto, que hoje tem estreia da nova rota de #MelNaEstrada ✨ Ao lado da Mel Fronckowiak, pegamos o caminho do ecoturismo e da sustentabilidade e fomos conhecer o refúgio ecológico @caimanpantanal, um lugar pra lá de especial no meio do Pantanal (MS). Tudo isso com direito a passeio a cavalo e um encontro noturno com a famosa onça-pintada — ou seria a Juma? 👀🐆🌑​ E aí, deu vontade de assistir ao episódio na íntegra? É só clicar aqui, em vaipormim.com, ou em https://bit.ly/3CqLCea e chamar o pessoal pra curtir junto essa aventura! 💚​ #MelNaEstradaComLocaliza #ViajePeloBrasil #RotaSustentável #Pantanal","https://scontent-den4-1.xx.fbcdn.net/v/t15.5256-10/298057713_781983706288553_8864365777126708418_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=08861d&_nc_ohc=T0gqxo_e9ngAX_bHh0w&_nc_ht=scontent-den4-1.xx&oh=00_AfBrrPZ0m6P5QBobT8oVOtdMeuaax3vKL1hLEOO28EYn_w&oe=63BA69F6","Tuesday, August 23, 2022 at 10:05 AM","1661274315000","https://www.facebook.com/543362459038077/posts/8182541198453460",,"https://www.facebook.com/Localiza/posts/pfbid025z9zgm396LBVVFfaLNpzpmikJ6hy25aofzY29zeftgcV8qCCgKoHKL1WLzNiWDS2l"
,"22","https://pt-br.facebook.com/Localiza/",,,,"true","23",,"543362459038077","8163245623716351","1","Por trás de cada fotão, tem sempre um apaixonado por explorar novos destinos. Estas daí foram tiradas pelo superfotógrafo Ricardo Martins em nossa expedição fotográfica pela Amazônia, que vem em breve por aí. 🛣️📷​ Conta pra gente, aqui nos comentários, se você também é um amante da fotografia. 💚​ Ah! Temos um presente para você que, assim como a gente, é apaixonado por registrar cada momento. Acesse aqui https://bit.ly/3Ay2e2d e aproveite!​... #DiaMundialdaFotografia  #SintaAViagem  #worldphotographyday ","https://scontent-den4-1.xx.fbcdn.net/v/t15.5256-10/300235388_1229263547847427_6607340203489411685_n.jpg?stp=dst-jpg_p280x280&_nc_cat=101&ccb=1-7&_nc_sid=08861d&_nc_ohc=aa1m0lF9mjsAX8RFj91&_nc_ht=scontent-den4-1.xx&oh=00_AfAp_fQdJ6wDftg-yF-qjnOWiq-9mWpSymniUFW0Db38og&oe=63BADC28","Friday, August 19, 2022 at 8:07 AM","1660921625000","https://www.facebook.com/543362459038077/posts/8163245623716351",,"https://www.facebook.com/Localiza/posts/pfbid02evTahprv8h8Vfw2U7TB4GgxFvecdQSYnYn8uHR69dau63DsyGd3zZe5Mjftd9Sfzl"
,"70","https://pt-br.facebook.com/Localiza/",,,,"true","644",,"543362459038077","8153152878058959","56","Já ouviu falar na Península de Maraú? É um refúgio no litoral baiano com mais de 50 km de praias paradisíacas. Gabriel Elias viajou por vários Cantos da Bahia e garantiu que essa parada é obrigatória. E aí, bora conhecer esse destino e passar uns dias curtindo #DePraiaEmPraia? 🏖🐠🌴​ ​ Acesse vaipormim.com ou clique aqui https://bit.ly/MarauFB para aproveitar todas as dicas. ​ ​... #CantosDoBrasil #DePraiaEmPraia #Bahia # Maraú ","https://scontent-den4-1.xx.fbcdn.net/v/t15.5256-10/297973970_473174397674829_3869915203391798012_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=OBxkM-KxVoUAX9aLIvG&_nc_ht=scontent-den4-1.xx&oh=00_AfC6NxgQOIkT7BttVAl4a-fRG-9ycxslIJ9wl1gmO7o6HQ&oe=63BB8CBB","Wednesday, August 17, 2022 at 7:38 AM","1660747131000","https://www.facebook.com/543362459038077/posts/8153152878058959",,"https://www.facebook.com/Localiza/posts/pfbid02yKfGuXmfzt5F13N3Aj7UVMrjBMS4b4q5J94DVp3F9j6siJErvTVhPmYY8GuC8gwGl"
,"112","https://pt-br.facebook.com/Localiza/",,,,"true","989",,"543362459038077","8148989191808661","160","Já ouviu falar na Polinésia Baiana? É como é conhecida a Península de Maraú, no sul da Bahia. Um paraíso preservado, na costa do estado, com mais de 50 km de extensão e repleto de praias incríveis 🏝️🤩 ​ E esse foi o último destino dessa temporada Cantos do Brasil #DePraiaEmPraia pelo litoral baiano, com o Gabriel Elias. Nesse paraíso, ele encontrou muita inspiração, praias de tirar o fôlego e, já dando um spoiler, foi o seu preferido! 💚 O resultado? Um episódio novinho no ar pra você se apaixonar por esse lugar. Acesse o vaipormim.com ou clica aqui https://bit.ly/FbMarau!​ #CantosDoBrasil #Bahia #Maraú","https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/298554135_538882131362285_3871540625357649581_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=08861d&_nc_ohc=BQ0yje9v9B4AX_qdKZC&_nc_ht=scontent-hou1-1.xx&oh=00_AfBPjiqOMpnDHicTIIfXSGWxYbobWjM-joWceIiODiUMsQ&oe=63BAC1D5","Tuesday, August 16, 2022 at 10:49 AM","1660672169000","https://www.facebook.com/543362459038077/posts/8148989191808661",,"https://www.facebook.com/Localiza/posts/pfbid0UJJAPbYdhssoJnf4uhwMix9zP6afqnV1Bf7Kt3eJGXUTrDppvqfaWj46xda2A9eDl"
,"68","https://pt-br.facebook.com/Localiza/",,,,"true","968",,"543362459038077","8124552460919001","122","Flutuações em rios de águas cristalinas, uma lagoa misteriosa e um passeio de rapel num cenário de tirar fôlego. A região de Bonito e Pantanal (MS) merece o nome que carrega. E para nos mostrar cada pedacinho dela, Robson, do canal Um Viajante, fez um roteiro incrível pra te inspirar a botar o carro na estrada. ​ ✨Bora viver essa experiência? É só clicar aqui https://bit.ly/BonitoPantanalFB ou curtir essa viagem no vaipormim.com ✨ ​ ​ #DoSeuLadoLocaliza #ViajePeloBrasil #MS #Bonito #Pantanal","https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/298223529_3192153187717899_5125340580150262797_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=08861d&_nc_ohc=Jrv2ZbNR1E4AX9kmMg1&_nc_ht=scontent-hou1-1.xx&oh=00_AfC3mj6nNdK5RVxB_4bUgdh1FKmIGhzpxeKN_C_dPByddw&oe=63BA2427","Thursday, August 11, 2022 at 7:20 AM","1660227610000","https://www.facebook.com/543362459038077/posts/8124552460919001",,"https://www.facebook.com/Localiza/posts/pfbid0yiA9oGWJqahp8t8YU2aB7c389Ai4y1SY5apqsfFzi97xUiz29CLLU8MhqpPuCjR5l"
,"20","https://pt-br.facebook.com/Localiza/",,,,"true","79",,"543362459038077","8110656855641895","11","Lagoas, cachoeiras, fauna, flora e aventura pra todo lado. Se você está a fim de explorar novas paisagens, é hora de conhecer Bonito (MS) e região! 📸🌅🐆 Bora planejar uma nova aventura #DoSeuLado? É só clicar aqui https://bit.ly/FBBonitoPantanal ou no vaipormim.com e se inspirar! 📸 @umviajante... #Localiza #Bonito #Brasil #DoSeuLado ","https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/298301781_455904956402525_3454643050616875405_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=7uTVJaQahjgAX9iwepz&_nc_ht=scontent-hou1-1.xx&oh=00_AfD4f_yZ2cj7LSujFb4NNNR-ug-JByMYp_cTI92M8mdxUw&oe=63BB3F1C","Monday, August 8, 2022 at 7:21 AM","1659968476000","https://www.facebook.com/543362459038077/posts/8110656855641895",,"https://www.facebook.com/Localiza/posts/pfbid038E7ckiGnRKskPLVB5VnEp2ZbBDchJUcSDqtzwFQAQtu7itd97eSbJdL3q3duxd6nl"
,"8","https://pt-br.facebook.com/Localiza/",,,,"true","36",,"543362459038077","8098529940187920",,"Pra valorizar o luxo e a tranquilidade da Rota dos #Glampings, nada como um perrengue básico no caminho. Afinal, quem nunca? 😂🎬​ ​ Eu e Mel Fronckowiak estamos aqui para provar, no making of, que, com um pouco de humor, tudo pode ficar mais divertido, mais leve — e engraçado também. Bora descobrir essa aventura por trás das câmeras? Vai por mim, que risada não vai faltar.  ​ ​ Acesse aqui o vaipormim.com ou pelo link https://bit.ly/3d1Gr9D, e vem com a gente conferir os basti...dores dessa viagem.​ #MelNaEstradaComLocaliza #ViajePeloBrasil ","https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/296069438_580178363593215_2171636347337567311_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=08861d&_nc_ohc=9sTA6YagMjEAX-ymUny&_nc_ht=scontent-hou1-1.xx&oh=00_AfDP0oC7B2BJhsy_t74txJbqwPIrHGX0MDAkh-a8OBydGQ&oe=63BB45B3","Friday, August 5, 2022 at 12:16 PM","1659726990000","https://www.facebook.com/543362459038077/posts/8098529940187920",,"https://www.facebook.com/Localiza/posts/pfbid0d1wUDBcFtrPcChXcas37FHvrQL31BbJ8FREj16coWno9cEZiMNoJ2ycAyHphp7yCl"
